Timestamp	BM2:TEL? 8,DATA: Time (s)	BM2:TEL? 8,DATA: Data	BM2:TEL? 9,DATA: Time (s)	BM2:TEL? 9,DATA: Data	BM2:TEL? 10,DATA: Time (s)	BM2:TEL? 10,DATA: Data	BM2:TEL? 11,DATA: Time (s)	BM2:TEL? 11,DATA: Data	BM2:TEL? 13,DATA: Time (s)	BM2:TEL? 13,DATA: Data	BM2:TEL? 14,DATA: Time (s)	BM2:TEL? 14,DATA: Data	BM2:TEL? 15,DATA: Time (s)	BM2:TEL? 15,DATA: Data	BM2:TEL? 16,DATA: Time (s)	BM2:TEL? 16,DATA: Data	BM2:TEL? 17,DATA: Time (s)	BM2:TEL? 17,DATA: Data	BM2:TEL? 18,DATA: Time (s)	BM2:TEL? 18,DATA: Data	BM2:TEL? 19,DATA: Time (s)	BM2:TEL? 19,DATA: Data	BM2:TEL? 20,DATA: Time (s)	BM2:TEL? 20,DATA: Data	BM2:TEL? 21,DATA: Time (s)	BM2:TEL? 21,DATA: Data	BM2:TEL? 22,DATA: Time (s)	BM2:TEL? 22,DATA: Data	BM2:TEL? 23,DATA: Time (s)	BM2:TEL? 23,DATA: Data	BM2:TEL? 24,DATA: Time (s)	BM2:TEL? 24,DATA: Data	BM2:TEL? 25,DATA: Time (s)	BM2:TEL? 25,DATA: Data	BM2:TEL? 48,DATA: Time (s)	BM2:TEL? 48,DATA: Data	BM2:TEL? 49,DATA: Time (s)	BM2:TEL? 49,DATA: Data	BM2:TEL? 50,DATA: Time (s)	BM2:TEL? 50,DATA: Data	BM2:TEL? 51,DATA: Time (s)	BM2:TEL? 51,DATA: Data	BM2:TEL? 52,DATA: Time (s)	BM2:TEL? 52,DATA: Data	BM2:TEL? 53,DATA: Time (s)	BM2:TEL? 53,DATA: Data	BM2:TEL? 54,DATA: Time (s)	BM2:TEL? 54,DATA: Data	BM2:TEL? 55,DATA: Time (s)	BM2:TEL? 55,DATA: Data	BM2:TEL? 56,DATA: Time (s)	BM2:TEL? 56,DATA: Data	BM2:TEL? 57,DATA: Time (s)	BM2:TEL? 57,DATA: Data	BM2:TEL? 58,DATA: Time (s)	BM2:TEL? 58,DATA: Data	BM2:TEL? 60,DATA: Time (s)	BM2:TEL? 60,DATA: Data	BM2:TEL? 61,DATA: Time (s)	BM2:TEL? 61,DATA: Data	BM2:TEL? 62,DATA: Time (s)	BM2:TEL? 62,DATA: Data	BM2:TEL? 63,DATA: Time (s)	BM2:TEL? 63,DATA: Data	BM2:TEL? 80,DATA: Time (s)	BM2:TEL? 80,DATA: Data	BM2:TEL? 81,DATA: Time (s)	BM2:TEL? 81,DATA: Data	BM2:TEL? 82,DATA: Time (s)	BM2:TEL? 82,DATA: Data	BM2:TEL? 83,DATA: Time (s)	BM2:TEL? 83,DATA: Data	BM2:TEL? 84,DATA: Time (s)	BM2:TEL? 84,DATA: Data	BM2:TEL? 85,DATA: Time (s)	BM2:TEL? 85,DATA: Data	BM2:TEL? 90,DATA: Time (s)	BM2:TEL? 90,DATA: Data	BM2:TEL? 93,DATA: Time (s)	BM2:TEL? 93,DATA: Data	BM2:TEL? 94,DATA: Time (s)	BM2:TEL? 94,DATA: Data	BM2:TEL? 95,DATA: Time (s)	BM2:TEL? 95,DATA: Data	BM2:TEL? 104,DATA: Time (s)	BM2:TEL? 104,DATA: Data	BM2:TEL? 105,DATA: Time (s)	BM2:TEL? 105,DATA: Data	BM2:TEL? 106,DATA: Time (s)	BM2:TEL? 106,DATA: Data	BM2:TEL? 107,DATA: Time (s)	BM2:TEL? 107,DATA: Data	BM2:TEL? 114,DATA: Time (s)	BM2:TEL? 114,DATA: Data
00:01:55:12.11	6912.11	2978	6912.32	7009	6912.54	-48	6912.75	-48	6912.97	24847	6913.19	13	6913.41	247	6913.62	52	6913.84	195	6914.05	2243	6914.28	65535	6914.49	6800	6914.71	8400	6914.93	C0 00	6915.14	0	6915.35	10178	6915.56	8400	6915.77	2972	6915.98	2985	6916.2	4282	6916.42	4282	6916.64	02	6916.85		6917.06	00 00 00 00	6917.28	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6917.49	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6917.72	00 00	6917.94	00 00 00 00 00 00 00 00	6918.15	4000	6918.37	4000	6918.58	4000	6918.8	4000	6919.01	00 00	6919.23	00 00	6919.45	00 00	6919.66	00 00	6919.88	45 80	6920.09	00 04	6920.31	2047	6920.52	7008	6920.73	2972	6920.95	2985	6921.16	00 00	6921.38	00 00	6921.6	00 00	6921.82	00 00	6922.04	04 00
00:01:55:22.25	6922.25	2978	6922.47	7008	6922.68	-48	6922.9	-48	6923.11	24591	6923.33	13	6923.55	247	6923.76	52	6923.96	195	6924.17	2243	6924.38	65535	6924.6	6800	6924.83	8400	6925.04	C0 00	6925.26	0	6925.48	10178	6925.69	8400	6925.91	2972	6926.11	2985	6926.33	4282	6926.55	4282	6926.77	02	6926.98		6927.19	00 00 00 00	6927.41	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6927.63	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6927.85	00 00	6928.06	00 00 00 00 00 00 00 00	6928.27	4000	6928.49	4000	6928.7	4000	6928.92	4000	6929.13	00 00	6929.35	00 00	6929.56	00 00	6929.78	00 00	6929.99	45 80	6930.21	00 04	6930.42	2048	6930.63	7008	6930.84	2972	6931.05	2985	6931.27	00 00	6931.48	00 00	6931.71	00 00	6931.93	00 00	6932.15	04 00
00:01:55:32.36	6932.36	2978	6932.58	7008	6932.79	-48	6933.0	-48	6933.22	24591	6933.44	13	6933.66	247	6933.87	52	6934.08	195	6934.3	2243	6934.52	65535	6934.74	6800	6934.96	8400	6935.17	C0 00	6935.38	0	6935.59	10178	6935.8	8400	6936.01	2972	6936.23	2985	6936.44	4282	6936.66	4282	6936.87	02	6937.1		6937.31	00 00 00 00	6937.53	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6937.75	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6937.97	00 00	6938.17	00 00 00 00 00 00 00 00	6938.39	4000	6938.61	4000	6938.81	4000	6939.02	4000	6939.23	00 00	6939.45	00 00	6939.67	00 00	6939.89	00 00	6940.1	45 80	6940.31	00 04	6940.53	2047	6940.75	7008	6940.97	2972	6941.19	2985	6941.4	00 00	6941.61	00 00	6941.82	00 00	6942.04	00 00	6942.25	04 00
00:01:55:42.47	6942.47	2978	6942.68	7008	6942.89	-48	6943.11	-48	6943.32	24591	6943.54	13	6943.75	247	6943.97	52	6944.18	7	6944.4	2243	6944.62	65535	6944.83	6800	6945.04	8400	6945.26	C0 00	6945.47	0	6945.69	10178	6945.91	8400	6946.13	2972	6946.35	2985	6946.56	4282	6946.78	4282	6946.99	02	6947.2		6947.41	00 00 00 00	6947.62	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6947.84	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6948.05	00 00	6948.26	00 00 00 00 00 00 00 00	6948.48	4000	6948.7	4000	6948.92	4000	6949.12	4000	6949.34	00 00	6949.56	00 00	6949.77	00 00	6949.99	00 00	6950.21	45 80	6950.43	00 04	6950.65	2048	6950.86	7008	6951.07	2972	6951.29	2985	6951.51	00 00	6951.73	00 00	6951.94	00 00	6952.15	00 00	6952.38	04 00
00:01:55:52.59	6952.59	2978	6952.83	7008	6953.03	-48	6953.25	-48	6953.47	24591	6953.68	13	6953.9	247	6954.11	52	6954.32	195	6954.54	2243	6954.75	65535	6954.97	6800	6955.18	8400	6955.39	C0 00	6955.6	0	6955.82	10178	6956.03	8400	6956.24	2972	6956.46	2985	6956.67	4282	6956.89	4282	6957.1	02	6957.32		6957.53	00 00 00 00	6957.75	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6957.97	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6958.18	00 00	6958.4	00 00 00 00 00 00 00 00	6958.62	4000	6958.83	4000	6959.05	4000	6959.25	4000	6959.47	00 00	6959.69	00 00	6959.91	00 00	6960.12	00 00	6960.34	45 80	6960.56	00 04	6960.78	2048	6961.0	7008	6961.21	2972	6961.43	2985	6961.64	00 00	6961.86	00 00	6962.07	00 00	6962.28	00 00	6962.5	04 00
00:01:56:02.71	6962.71	2978	6962.93	7008	6963.15	-48	6963.37	-48	6963.58	24591	6963.8	13	6964.02	246	6964.23	52	6964.45	193	6964.66	2241	6964.88	65535	6965.1	6800	6965.32	8400	6965.54	C0 00	6965.75	0	6965.97	10178	6966.18	8400	6966.4	2972	6966.62	2985	6966.83	4282	6967.05	4282	6967.27	02	6967.48		6967.69	00 00 00 00	6967.91	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6968.12	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6968.34	00 00	6968.56	00 00 00 00 00 00 00 00	6968.78	4000	6968.99	4000	6969.21	4000	6969.41	4000	6969.62	00 00	6969.84	00 00	6970.06	00 00	6970.27	00 00	6970.49	45 80	6970.7	00 04	6970.91	2046	6971.12	7008	6971.34	2972	6971.56	2985	6971.77	00 00	6971.98	00 00	6972.19	00 00	6972.41	00 00	6972.62	04 00
00:01:56:12.83	6972.83	2978	6973.05	7008	6973.26	-48	6973.48	-48	6973.69	24591	6973.91	13	6974.12	246	6974.33	52	6974.55	193	6974.78	2241	6975.0	65535	6975.22	6800	6975.43	8400	6975.64	C0 00	6975.86	0	6976.07	10178	6976.28	8400	6976.5	2972	6976.72	2985	6976.94	4282	6977.14	4282	6977.36	02	6977.57		6977.78	00 00 00 00	6978.0	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6978.21	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6978.43	00 00	6978.64	00 00 00 00 00 00 00 00	6978.86	4000	6979.07	4000	6979.28	4000	6979.5	4000	6979.7	00 00	6979.92	00 00	6980.13	00 00	6980.34	00 00	6980.56	45 80	6980.77	00 04	6980.99	2047	6981.2	7008	6981.42	2972	6981.62	2985	6981.84	00 00	6982.05	00 00	6982.26	00 00	6982.47	00 00	6982.68	04 00
00:01:56:22.91	6982.91	2978	6983.12	7008	6983.34	-48	6983.56	-48	6983.77	24591	6983.99	13	6984.2	246	6984.41	52	6984.62	193	6984.83	2241	6985.06	65535	6985.26	6800	6985.48	8400	6985.69	C0 00	6985.91	0	6986.13	10178	6986.34	8400	6986.55	2972	6986.77	2985	6986.99	4282	6987.2	4282	6987.42	02	6987.63		6987.84	00 00 00 00	6988.06	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6988.27	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6988.5	00 00	6988.7	00 00 00 00 00 00 00 00	6988.92	4000	6989.13	4000	6989.35	4000	6989.55	4000	6989.76	00 00	6989.98	00 00	6990.19	00 00	6990.4	00 00	6990.62	45 80	6990.82	00 04	6991.04	2047	6991.26	7008	6991.48	2972	6991.69	2985	6991.91	00 00	6992.12	00 00	6992.33	00 00	6992.55	00 00	6992.77	04 00
00:01:56:32.99	6992.99	2978	6993.2	7008	6993.42	-48	6993.63	-48	6993.84	24591	6994.06	13	6994.26	246	6994.48	52	6994.69	193	6994.91	2241	6995.12	65535	6995.33	6800	6995.54	8400	6995.75	C0 00	6995.97	0	6996.18	10178	6996.4	8400	6996.62	2972	6996.82	2985	6997.04	4282	6997.25	4282	6997.47	02	6997.69		6997.9	00 00 00 00	6998.12	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6998.34	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6998.55	00 00	6998.77	00 00 00 00 00 00 00 00	6998.99	4000	6999.21	4000	6999.42	4000	6999.64	4000	6999.86	00 00	7000.08	00 00	7000.29	00 00	7000.51	00 00	7000.73	45 80	7000.95	00 04	7001.17	2047	7001.38	7008	7001.6	2972	7001.82	2985	7002.04	00 00	7002.25	00 00	7002.47	00 00	7002.68	00 00	7002.9	04 00
00:01:56:43.13	7003.13	2978	7003.34	7008	7003.55	-48	7003.77	-48	7003.99	24591	7004.19	13	7004.4	246	7004.61	52	7004.82	193	7005.03	2241	7005.25	65535	7005.47	6800	7005.68	8400	7005.89	C0 00	7006.1	0	7006.31	10178	7006.52	8400	7006.73	2972	7006.95	2985	7007.15	4282	7007.38	4282	7007.59	02	7007.8		7008.02	00 00 00 00	7008.24	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7008.45	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7008.66	00 00	7008.87	00 00 00 00 00 00 00 00	7009.07	4000	7009.28	4000	7009.48	4000	7009.69	4000	7009.89	00 00	7010.1	00 00	7010.31	00 00	7010.51	00 00	7010.71	45 80	7010.92	00 04	7011.12	2047	7011.33	7008	7011.53	2972	7011.75	2985	7011.96	00 00	7012.16	00 00	7012.37	00 00	7012.58	00 00	7012.8	04 00
00:01:56:53.13	7013.13	2978	7013.35	7008	7013.56	-47	7013.78	-48	7014.0	24591	7014.21	13	7014.42	246	7014.62	52	7014.84	193	7015.04	2241	7015.26	65535	7015.47	6800	7015.68	8400	7015.9	C0 00	7016.13	0	7016.35	10178	7016.56	8400	7016.77	2972	7016.99	2985	7017.2	4282	7017.42	4282	7017.63	02	7017.85		7018.06	00 00 00 00	7018.28	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7018.49	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7018.71	00 00	7018.93	00 00 00 00 00 00 00 00	7019.14	4000	7019.37	4000	7019.57	4000	7019.79	4000	7020.01	00 00	7020.22	00 00	7020.44	00 00	7020.64	00 00	7020.86	45 80	7021.07	00 04	7021.29	2048	7021.5	7008	7021.72	2972	7021.94	2985	7022.16	00 00	7022.38	00 00	7022.59	00 00	7022.81	00 00	7023.03	04 00
00:01:57:03.25	7023.25	2978	7023.47	7008	7023.68	-48	7023.9	-48	7024.11	24591	7024.33	13	7024.55	246	7024.76	52	7024.98	193	7025.19	2241	7025.41	65535	7025.62	6800	7025.84	8400	7026.05	C0 00	7026.27	0	7026.49	10178	7026.71	8400	7026.93	2972	7027.14	2985	7027.36	4282	7027.57	4282	7027.78	02	7028.0		7028.21	00 00 00 00	7028.43	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7028.66	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7028.88	00 00	7029.09	00 00 00 00 00 00 00 00	7029.31	4000	7029.53	4000	7029.74	4000	7029.96	4000	7030.17	00 00	7030.39	00 00	7030.61	00 00	7030.82	00 00	7031.04	45 80	7031.25	00 04	7031.47	2048	7031.67	7008	7031.89	2972	7032.11	2985	7032.32	00 00	7032.54	00 00	7032.76	00 00	7032.98	00 00	7033.19	04 00
00:01:57:13.41	7033.41	2978	7033.63	7008	7033.85	-48	7034.07	-48	7034.28	24591	7034.5	13	7034.7	245	7034.93	52	7035.14	191	7035.36	2239	7035.58	65535	7035.81	6800	7036.03	8400	7036.24	C0 00	7036.46	0	7036.67	10178	7036.88	8400	7037.09	2972	7037.31	2985	7037.53	4282	7037.74	4282	7037.96	02	7038.17		7038.39	00 00 00 00	7038.61	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7038.82	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7039.04	00 00	7039.26	00 00 00 00 00 00 00 00	7039.48	4000	7039.69	4000	7039.91	4000	7040.12	4000	7040.33	00 00	7040.55	00 00	7040.77	00 00	7040.99	00 00	7041.2	45 80	7041.41	00 04	7041.63	2048	7041.85	7008	7042.07	2972	7042.28	2985	7042.5	00 00	7042.72	00 00	7042.94	00 00	7043.16	00 00	7043.38	04 00
00:01:57:23.60	7043.6	2978	7043.81	7008	7044.03	-48	7044.24	-48	7044.46	24591	7044.67	13	7044.88	245	7045.1	52	7045.32	191	7045.54	2239	7045.75	65535	7045.96	6800	7046.17	8400	7046.39	C0 00	7046.6	0	7046.81	10178	7047.03	8400	7047.25	2972	7047.47	2985	7047.68	4282	7047.89	4282	7048.11	02	7048.31		7048.53	00 00 00 00	7048.75	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7048.97	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7049.19	00 00	7049.4	00 00 00 00 00 00 00 00	7049.62	4000	7049.84	4000	7050.06	4000	7050.27	4000	7050.49	00 00	7050.7	00 00	7050.93	00 00	7051.14	00 00	7051.36	45 80	7051.57	00 04	7051.78	2048	7052.0	7008	7052.21	2972	7052.43	2985	7052.65	00 00	7052.87	00 00	7053.08	00 00	7053.29	00 00	7053.51	04 00
00:01:57:33.72	7053.72	2978	7053.94	7008	7054.16	-48	7054.38	-48	7054.6	24591	7054.82	13	7055.04	245	7055.25	52	7055.47	191	7055.67	2239	7055.89	65535	7056.11	6800	7056.31	8400	7056.53	C0 00	7056.74	0	7056.96	10178	7057.18	8400	7057.39	2972	7057.61	2985	7057.82	4282	7058.04	4282	7058.25	02	7058.47		7058.68	00 00 00 00	7058.9	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7059.12	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7059.34	00 00	7059.56	00 00 00 00 00 00 00 00	7059.77	4000	7059.99	4000	7060.2	4000	7060.42	4000	7060.65	00 00	7060.86	00 00	7061.07	00 00	7061.28	00 00	7061.5	45 80	7061.71	00 04	7061.92	2048	7062.14	7008	7062.34	2972	7062.56	2985	7062.77	00 00	7062.99	00 00	7063.21	00 00	7063.42	00 00	7063.65	04 00
00:01:57:43.85	7063.85	2978	7064.07	7008	7064.28	-48	7064.5	-48	7064.72	24591	7064.94	13	7065.15	245	7065.36	52	7065.57	191	7065.79	2239	7066.01	65535	7066.22	6800	7066.43	8400	7066.65	C0 00	7066.86	0	7067.06	10178	7067.28	8400	7067.5	2972	7067.71	2985	7067.93	4282	7068.15	4282	7068.37	02	7068.57		7068.78	00 00 00 00	7069.0	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7069.22	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7069.44	00 00	7069.65	00 00 00 00 00 00 00 00	7069.86	4000	7070.07	4000	7070.28	4000	7070.51	4000	7070.73	00 00	7070.95	00 00	7071.16	00 00	7071.37	00 00	7071.58	45 80	7071.79	00 04	7072.01	2047	7072.22	7008	7072.43	2972	7072.65	2985	7072.87	00 00	7073.09	00 00	7073.29	00 00	7073.51	00 00	7073.71	04 00
00:01:57:53.92	7073.92	2978	7074.13	7008	7074.34	-48	7074.56	-48	7074.78	24591	7074.99	13	7075.21	245	7075.42	52	7075.64	3	7075.86	2239	7076.08	65535	7076.3	6800	7076.51	8400	7076.73	C0 00	7076.94	0	7077.16	10178	7077.37	8400	7077.58	2972	7077.79	2985	7078.01	4282	7078.22	4282	7078.44	02	7078.65		7078.87	00 00 00 00	7079.07	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7079.29	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7079.51	00 00	7079.72	00 00 00 00 00 00 00 00	7079.93	4000	7080.15	4000	7080.36	4000	7080.58	4000	7080.79	00 00	7081.01	00 00	7081.23	00 00	7081.44	00 00	7081.65	45 80	7081.87	00 04	7082.09	2048	7082.31	7009	7082.53	2972	7082.74	2985	7082.95	00 00	7083.16	00 00	7083.37	00 00	7083.58	00 00	7083.8	04 00
00:01:58:04.01	7084.01	2978	7084.22	7009	7084.44	-48	7084.65	-48	7084.87	24847	7085.08	13	7085.31	245	7085.51	52	7085.72	191	7085.94	2239	7086.16	65535	7086.38	6800	7086.58	8400	7086.8	C0 00	7087.02	0	7087.24	10178	7087.44	8400	7087.65	2972	7087.87	2985	7088.09	4282	7088.31	4282	7088.53	02	7088.74		7088.96	00 00 00 00	7089.16	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7089.38	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7089.6	00 00	7089.82	00 00 00 00 00 00 00 00	7090.03	4000	7090.24	4000	7090.45	4000	7090.66	4000	7090.88	00 00	7091.09	00 00	7091.3	00 00	7091.51	00 00	7091.73	45 80	7091.94	00 04	7092.15	2048	7092.37	7008	7092.58	2972	7092.8	2985	7093.01	00 00	7093.22	00 00	7093.44	00 00	7093.65	00 00	7093.86	04 00
00:01:58:14.08	7094.08	2978	7094.29	7008	7094.5	-48	7094.71	-48	7094.93	24591	7095.14	13	7095.36	245	7095.57	52	7095.78	191	7095.99	2239	7096.2	65535	7096.41	6800	7096.63	8400	7096.84	C0 00	7097.05	0	7097.26	10178	7097.47	8400	7097.69	2972	7097.9	2985	7098.11	4282	7098.33	4282	7098.54	02	7098.76		7098.98	00 00 00 00	7099.19	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7099.41	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7099.63	00 00	7099.84	00 00 00 00 00 00 00 00	7100.06	4000	7100.28	4000	7100.49	4000	7100.71	4000	7100.93	00 00	7101.13	00 00	7101.35	00 00	7101.57	00 00	7101.78	45 80	7102.0	00 04	7102.22	2048	7102.44	7008	7102.65	2972	7102.86	2985	7103.07	00 00	7103.29	00 00	7103.51	00 00	7103.72	00 00	7103.93	04 00
00:01:58:24.13	7104.13	2978	7104.35	7008	7104.56	-48	7104.78	-48	7105.0	24591	7105.21	13	7105.43	245	7105.65	52	7105.87	3	7106.08	2239	7106.29	65535	7106.51	6800	7106.72	8400	7106.93	C0 00	7107.15	0	7107.35	10178	7107.57	8400	7107.79	2972	7108.0	2985	7108.22	4282	7108.44	4282	7108.66	02	7108.88		7109.1	00 00 00 00	7109.31	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7109.53	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7109.74	00 00	7109.95	00 00 00 00 00 00 00 00	7110.17	4000	7110.39	4000	7110.6	4000	7110.81	4000	7111.03	00 00	7111.24	00 00	7111.46	00 00	7111.66	00 00	7111.88	45 80	7112.1	00 04	7112.31	2048	7112.53	7008	7112.75	2972	7112.97	2985	7113.17	00 00	7113.39	00 00	7113.6	00 00	7113.82	00 00	7114.04	04 00
00:01:58:34.25	7114.25	2978	7114.47	7008	7114.68	-48	7114.9	-48	7115.11	24591	7115.33	13	7115.55	245	7115.76	52	7115.97	191	7116.2	2239	7116.41	65535	7116.63	6800	7116.84	8400	7117.06	C0 00	7117.28	0	7117.5	10178	7117.71	8400	7117.93	2972	7118.14	2985	7118.36	4282	7118.58	4282	7118.79	02	7119.01		7119.23	00 00 00 00	7119.45	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7119.66	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7119.88	00 00	7120.1	00 00 00 00 00 00 00 00	7120.31	4000	7120.53	4000	7120.74	4000	7120.96	4000	7121.17	00 00	7121.39	00 00	7121.6	00 00	7121.8	00 00	7122.02	45 80	7122.23	00 04	7122.45	2048	7122.67	7008	7122.88	2972	7123.09	2985	7123.3	00 00	7123.52	00 00	7123.72	00 00	7123.94	00 00	7124.15	04 00
00:01:58:44.36	7124.36	2978	7124.58	7008	7124.79	-48	7125.01	-48	7125.22	24591	7125.44	13	7125.66	245	7125.88	52	7126.1	191	7126.32	2239	7126.54	65535	7126.75	6800	7126.96	8400	7127.18	C0 00	7127.38	0	7127.59	10178	7127.8	8400	7128.01	2972	7128.21	2985	7128.41	4282	7128.62	4282	7128.83	02	7129.03		7129.24	00 00 00 00	7129.46	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7129.67	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7129.89	00 00	7130.1	00 00 00 00 00 00 00 00	7130.31	4000	7130.53	4000	7130.73	4000	7130.94	4000	7131.15	00 00	7131.36	00 00	7131.57	00 00	7131.79	00 00	7132.01	45 80	7132.22	00 04	7132.44	2047	7132.65	7008	7132.86	2972	7133.08	2985	7133.29	00 00	7133.51	00 00	7133.73	00 00	7133.94	00 00	7134.15	04 00
